source,system,sentence_id,text,subject,predicate,object,category,is_conflicting,is_ambiguous,confidence,competitor_count,provenance
product_domain,slde_aft_prob_kb,Priced at 199 USD,,Priced at 199 USD,has_price_usd,199,hallucinated_but_filtered,False,False,0.675,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction.""]"
product_domain,slde_aft_prob_kb,The display measures 15.6 inches,,The display measures 15.6 inches,has_screen_size_inch,15.6,hallucinated_triple,False,False,0.9599,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction."", "
product_domain,slde_aft_prob_kb,Comes with 6GB of RAM,,Comes with 6GB of RAM,has_ram_gb,6,hallucinated_triple,False,True,0.8876,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction."", "
product_domain,slde_aft_prob_kb,Battery lasts up to 18 hours,,Battery lasts up to 18 hours,has_battery_life_hours,18,hallucinated_triple,False,True,0.8876,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction."", "
product_domain,slde_aft_prob_kb,Built with carbon fiber construction,,Built with carbon fiber construction,made_of_material,carbon fiber,hallucinated_triple,False,True,0.8849,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction."", "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_storage_gb,512,hallucinated_but_filtered,True,False,0.1706,3,"[""It is a headphones device. Comes with 32GB of RAM. Offers 512GB of internal storage. Battery lasts up to 12 hours. Weighs approximately 1.45kg. Targeted at the EU market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,manufactured_by,TechNova,hallucinated_but_filtered,True,False,0.2125,2,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,has_price_usd,499,hallucinated_but_filtered,True,False,0.4438,1,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market."", ""It is a laptop "
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,has_screen_size_inch,15.6,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,has_ram_gb,4,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,has_storage_gb,128,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,has_color,green,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,target_market_region,US,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,made_of_material,aluminum,hallucinated_but_filtered,True,False,0.2275,2,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,belongs_to_category,smartphone,hallucinated_but_filtered,False,True,0.8686,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,has_ram_gb,8,hallucinated_triple,False,True,0.8903,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,has_storage_gb,128,hallucinated_triple,False,True,0.8931,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,has_battery_life_hours,10,hallucinated_triple,False,True,0.8822,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,has_weight_kg,0.18,hallucinated_triple,False,True,0.8849,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,target_market_region,US,hallucinated_triple,False,True,0.8958,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a smartphone device,,It is a smartphone device,supports_fast_charging,yes,hallucinated_but_filtered,False,True,0.8768,0,"[""It is a smartphone device. Comes with 8GB of RAM. Offers 128GB of internal storage. Battery lasts up to 10 hours. Weighs approximately 0.18kg. Targeted at the US market. Fast charging is yes."", ""It "
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,belongs_to_category,tablet,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,manufactured_by,unknown,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,has_price_usd,899,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,has_storage_gb,1024,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,has_battery_life_hours,14,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,has_weight_kg,0.18,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,has_color,silver,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a tablet device.,,It is a tablet device.,supports_fast_charging,yes,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,belongs_to_category,headphones,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_screen_size_inch,6.7,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_storage_gb,128,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_battery_life_hours,14,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_weight_kg,1.45,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_color,blue,hallucinated_but_filtered,True,False,0.6375,1,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,supports_fast_charging,yes,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a headphones device. The display measures 6.7 inches. Offers 128GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 1.45kg. Available in blue. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 43,,TechNova Smartphone Pro 43,has_color,blue,hallucinated_but_filtered,True,False,0.744,1,"[""TechNova Smartphone Pro 43 is manufactured by TechNova. It is a smartphone device. The display measures 13.3 inches. Comes with 8GB of RAM. Weighs approximately 1.8kg. Available in green. Built with"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_price_usd,249,hallucinated_but_filtered,False,False,0.6,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_screen_size_inch,11.0,hallucinated_but_filtered,True,False,0.3,1,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a headphones device,,It is a headphones device,has_ram_gb,12,hallucinated_but_filtered,False,False,0.6,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,manufactured_by,unknown,hallucinated_but_filtered,True,False,0.2125,2,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction.""]"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,has_price_usd,199,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction.""]"
product_domain,slde_aft_prob_kb,The display measures 15.6 inches,,The display measures 15.6 inches,belongs_to_category,laptop,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction.""]"
product_domain,slde_aft_prob_kb,Comes with 4GB of RAM,,Comes with 4GB of RAM,has_ram_gb,4,hallucinated_but_filtered,False,False,0.675,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,Offers 128GB of internal storage,,Offers 128GB of internal storage,has_storage_gb,128,hallucinated_but_filtered,False,False,0.6675,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,Available in green,,Available in green,has_color,green,hallucinated_but_filtered,False,False,0.645,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,Targeted at the US market,,Targeted at the US market,target_market_region,US,hallucinated_but_filtered,False,False,0.63,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,belongs_to_category,laptop device,hallucinated_but_filtered,True,False,0.3412,1,"[""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with aluminum construction. Targeted at the A"
