The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	was the subject of	Mr. Hunt	the one-time tycoon's personal bankruptcy case
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	was the subject of	the one-time tycoon's personal bankruptcy case	Mr. Hunt
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	was a settlement of	the one-time tycoon's personal bankruptcy case	Mr. Hunt's
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	was a settlement of	the one-time tycoon's personal bankruptcy case	Mr. Hunt's personal bankruptcy case
The three existing plants and their land will be sold .	1.0	will be sold	The three existing plants	their land
The two leaders are expected to discuss changes sweeping the East bloc as well as human - rights issues , regional disputes and economic cooperation .	1.0	are expected to discuss	the two leaders	changes sweeping the East bloc as well as human - rights issues , regional disputes and economic cooperation
The two sides are also discussing certain business ventures involving cable rights to Columbia 's movies .	1.0	are discussing	two sides	certain business ventures
The two sides are also discussing certain business ventures involving cable rights to Columbia 's movies .	1.0	are discussing	two sides	cable rights to Columbia's movies
There 's light at the end of the tunnel for municipals , '' he said , adding that he expects prices to `` inch up '' in the near term .	1.0	said	he	There 's light at the end of the tunnel for municipals
There 's light at the end of the tunnel for municipals , '' he said , adding that he expects prices to `` inch up '' in the near term .	1.0	expects	he	prices to inch up in the near term
They claim to have busted spirits , poltergeists and other spooks in hundreds of houses around the country .	1.0	claim to have busted	They	spirits, poltergeists and other spooks
They claim to have busted spirits , poltergeists and other spooks in hundreds of houses around the country .	1.0	have busted	They	spirits, poltergeists and other spooks
They claim to have busted spirits , poltergeists and other spooks in hundreds of houses around the country .	1.0	have busted	They	hundreds of houses
They claim to have busted spirits , poltergeists and other spooks in hundreds of houses around the country .	1.0	have busted	They	hundreds of houses around the country
This involves trade - offs and { it } cuts against the grain of existing consumer and even provider conceptions of what is ` necessary . ' ''	1.0	involves	trade-offs	cuts
This involves trade - offs and { it } cuts against the grain of existing consumer and even provider conceptions of what is ` necessary . ' ''	1.0	cuts against	trade-offs	the grain
This involves trade - offs and { it } cuts against the grain of existing consumer and even provider conceptions of what is ` necessary . ' ''	1.0	are	conceptions of what is necessary	consumer and even provider conceptions
This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .	1.0	managed to traduce	U.N. group	its own charter
This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .	1.0	promoting	U.N. group	education
This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .	1.0	promoting	U.N. group	science
This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .	1.0	promoting	U.N. group	culture
This provision met early and strong resistance from investment bankers worried about disruptions in their clients ' portfolios .	1.0	met	This provision	early and strong resistance
This provision met early and strong resistance from investment bankers worried about disruptions in their clients ' portfolios .	1.0	worried about	investment bankers	disruptions in their clients' portfolios
This week , New York City announced a 10 - point policy patterned on the federal bill of rights for taxpayers .	1.0	announced	New York City	a 10-point policy
This week , New York City announced a 10 - point policy patterned on the federal bill of rights for taxpayers .	1.0	patterned on	New York City	the federal bill of rights for taxpayers
Though Mr. Packer has since sold his stake , Courtaulds is moving to keep its institutional shareholders happy .	1.0	is moving	Courtaulds	to keep its institutional shareholders happy
Though Mr. Packer has since sold his stake , Courtaulds is moving to keep its institutional shareholders happy .	1.0	has sold	Mr. Packer	his stake
To avoid a runoff , one candidate would have to win 50 % of the vote -- a feat that most analysts consider impossible with so many candidates running .	1.0	would have to win	one candidate	50 % of the vote
To avoid a runoff , one candidate would have to win 50 % of the vote -- a feat that most analysts consider impossible with so many candidates running .	1.0	consider impossible	most analysts	a feat
To increase their share of that business , jewelry makers such as Crystal Brands Inc. 's Trifari and Monet units and Swank Inc. , maker of Anne Klein jewelry , are launching new lines with as much fanfare as the fragrance companies .	1.0	are launching new lines	jewelry makers	with as much fanfare as the fragrance companies
To increase their share of that business , jewelry makers such as Crystal Brands Inc. 's Trifari and Monet units and Swank Inc. , maker of Anne Klein jewelry , are launching new lines with as much fanfare as the fragrance companies .	1.0	are launching new lines	Crystal Brands Inc.'s Trifari and Monet units	with as much fanfare as the fragrance companies
To increase their share of that business , jewelry makers such as Crystal Brands Inc. 's Trifari and Monet units and Swank Inc. , maker of Anne Klein jewelry , are launching new lines with as much fanfare as the fragrance companies .	1.0	is launching new lines	Swank Inc.	with as much fanfare as the fragrance companies
To increase their share of that business , jewelry makers such as Crystal Brands Inc. 's Trifari and Monet units and Swank Inc. , maker of Anne Klein jewelry , are launching new lines with as much fanfare as the fragrance companies .	1.0	maker of Anne Klein jewelry	Swank Inc.	Anne Klein jewelry
To make them directly comparable , each index is based on the close of 1969 equaling 100 .	1.0	is based on	each index	the close of 1969 equaling 100
To my knowledge , no government entities , including the EPA , are pursuing UV - B measurements .	1.0	are pursuing	government entities	UV-B measurements
To my knowledge , no government entities , including the EPA , are pursuing UV - B measurements .	1.0	are pursuing	EPA	UV-B measurements
Tom Panelli had a perfectly good reason for not using the $ 300 rowing machine he bought three years ago .	1.0	had	Tom Panelli	a perfectly good reason
Tom Panelli had a perfectly good reason for not using the $ 300 rowing machine he bought three years ago .	1.0	not using	Tom Panelli	the $300 rowing machine
